publisher	year	university	total	cost
Oxford University Press	2012	City University London	2461142.1	13307.0
Oxford University Press	2012	Courtauld Institute of Art	10307.27	525.6
Oxford University Press	2012	Coventry University	1787323.58	5445.46
Oxford University Press	2012	Cranfield University	2677876.22	644.77
Oxford University Press	2012	University of Cumbria	441828.01	3120.56
Oxford University Press	2012	De Montfort University	1712913.31	14972.35
Oxford University Press	2012	University of Derby	987335.2	9799.09
Oxford University Press	2012	University of Dundee	4727771.51	29984.99
Oxford University Press	2012	Durham University	6648315.01	34513.0
Oxford University Press	2012	University of East Anglia	5242999.3	54296.0
Oxford University Press	2012	University of East London	1577189.79	10477.93
Oxford University Press	2012	University of Edinburgh	9501214.15	62370.0
Oxford University Press	2012	Edinburgh Napier University	1771566.26	9501.19
Oxford University Press	2012	University of Essex	1796512.34	28154.18
Oxford University Press	2012	University of Exeter	4118935.41	30449.0
Oxford University Press	2012	Falmouth University	160054.73	1569.0
Oxford University Press	2012	University of Glasgow	9830218.57	62540.0
Oxford University Press	2012	Glasgow Caledonian University	2819814.47	19462.87
Oxford University Press	2012	University of Gloucestershire	279285.8	780.05
Oxford University Press	2012	Glyndŵr University	263659.0	5943.0
Oxford University Press	2012	Goldsmiths, University of London	897725.19	5761.81
Oxford University Press	2012	University of Greenwich	1039890.57	2228.5
Oxford University Press	2012	Harper Adams University	623866.99	3039.72
Oxford University Press	2012	Heriot-Watt University	2842128.23	7461.24
Oxford University Press	2012	University of Hertfordshire	2014692.53	31564.33
Oxford University Press	2012	Heythrop College	8760.0	419.0
Oxford University Press	2012	University of Huddersfield	577676.67	5187.72
Oxford University Press	2012	University of Hull	3661245.7	18939.72
Oxford University Press	2012	Imperial College London	10428867.31	39906.69
Oxford University Press	2012	Institute of Cancer Research	1058332.0	10211.17
Oxford University Press	2012	Institute of Education, University of London	1073116.0	5348.0
Oxford University Press	2012	Keele University	2048483.59	19086.0
Oxford University Press	2012	University of Kent	2126624.12	469.0
Oxford University Press	2012	King's College London	8416682.2	63268.64
Oxford University Press	2012	Kingston University	2156783.52	16698.56
Oxford University Press	2012	Lancaster University	4333552.0	27325.0
Oxford University Press	2012	University of Leeds	8418576.0	60387.0
Oxford University Press	2012	Leeds College of Art	5225.71	190.28
Oxford University Press	2012	Leeds Beckett University (formerly Leeds Metropolitan University)	1918749.01	11528.06
Oxford University Press	2012	Leeds Trinity University	198823.37	3450.93
Oxford University Press	2012	University of Lincoln	1085148.0	7328.0
Oxford University Press	2012	University of Liverpool	7996744.71	55196.4
Oxford University Press	2012	Liverpool Hope University	719020.2	4328.45
Oxford University Press	2012	Liverpool John Moores University	3239133.95	17442.32
Oxford University Press	2012	University of London (central)	1436219.0	16254.0
Oxford University Press	2012	London Business School	751740.69	3399.0
Oxford University Press	2012	London Metropolitan University	1372380.0	0.0
Oxford University Press	2012	London School of Economics	3485289.37	30091.97
Oxford University Press	2012	London School of Hygiene and Tropical Medicine	1998227.97	17833.71
Oxford University Press	2012	London South Bank University	741235.08	1578.0
Oxford University Press	2012	Loughborough University	4639685.0	26738.0
Oxford University Press	2012	University of Manchester	13902222.1	71061.47
Oxford University Press	2012	Manchester Metropolitan University	2025001.8	0.0
Oxford University Press	2012	Middlesex University	895042.03	900.0
Oxford University Press	2012	Newcastle University	8625403.74	47697.84
Oxford University Press	2012	Newman University	255166.0	2188.0
Oxford University Press	2012	University of Northampton	1041589.08	11016.4
Oxford University Press	2012	Northumbria University	3281470.42	19153.34
Oxford University Press	2012	Norwich University of the Arts	5481.0	342.0
Oxford University Press	2012	University of Nottingham	11950364.55	65441.0
Oxford University Press	2012	Nottingham Trent University	1874541.82	10603.72
Oxford University Press	2012	Open University	3657352.0	1113.0
Oxford University Press	2012	Oxford Brookes University	3494720.97	21646.06
Oxford University Press	2012	Plymouth University	3589331.96	22959.07
Oxford University Press	2012	University of Portsmouth	2873573.37	34229.0
Oxford University Press	2012	Queen Margaret University, Edinburgh	794752.18	6647.8
Oxford University Press	2012	Queen Mary, University of London	5486850.39	27825.6
Oxford University Press	2012	Queen's University Belfast	8889564.83	31692.35
Oxford University Press	2012	Ravensbourne	4183.14	840.0
Oxford University Press	2012	University of Reading	3889485.26	18532.87
Oxford University Press	2012	Robert Gordon University	1913879.0	4478.0
Oxford University Press	2012	University of Roehampton	1346012.19	9960.27
Oxford University Press	2012	Rose Bruford College	0.0	0.0
Oxford University Press	2012	Royal Academy of Music	5627.8	372.0
Oxford University Press	2012	Royal Agricultural University	415345.57	1064.94
Oxford University Press	2012	Royal College of Art	85.0	0.0
Oxford University Press	2012	Royal College of Music	339.0	0.0
Oxford University Press	2012	Royal Conservatoire of Scotland	9233.6	529.08
Oxford University Press	2012	Royal Holloway, University of London	2960970.13	23564.64
Oxford University Press	2012	Royal Northern College of Music	15224.59	518.8
Oxford University Press	2012	Royal Veterinary College	775736.48	4368.0
Oxford University Press	2012	University of Salford	3537197.04	11934.26
Oxford University Press	2012	School of Oriental and African Studies	576069.02	18871.36
Oxford University Press	2012	University of Sheffield	6940793.26	59439.2
Oxford University Press	2012	Sheffield Hallam University	195223.79	0.0
Oxford University Press	2012	University of South Wales	2323217.0	20234.0
Oxford University Press	2012	University of Southampton	3104925.41	71205.2
Oxford University Press	2012	Southampton Solent University	11408.73	0.0
Oxford University Press	2012	Staffordshire University	461593.19	31110.0
Oxford University Press	2012	University of St Andrews	4305431.33	35692.0
Oxford University Press	2012	St George's University of London	1167653.0	9279.0
Oxford University Press	2012	University of St Mark and St John	334849.43	1957.0
Oxford University Press	2012	St Mary's University College	406151.0	4464.0
Oxford University Press	2012	University of Stirling	2486292.0	12278.0
Oxford University Press	2012	University of Strathclyde	6801071.0	26450.0
Oxford University Press	2012	University of Sunderland	1573314.97	2619.6
Oxford University Press	2012	University of Surrey	2755964.18	0.0
Oxford University Press	2012	University of Sussex	4996376.0	26896.0
Oxford University Press	2012	Swansea University	4396602.29	4400.01
Oxford University Press	2012	Teesside University	2045929.34	10454.79
Oxford University Press	2012	Trinity Laban	17259.83	486.0
Oxford University Press	2012	UCL	13902388.29	50000.0
Oxford University Press	2012	University College Birmingham	649103.0	0.0
Oxford University Press	2012	University for the Creative Arts	11504.43	0.0
Oxford University Press	2012	University of the Highlands and Islands	138183.52	0.0
Oxford University Press	2012	University of the West of England	3409003.0	22018.0
Oxford University Press	2012	University of the West of Scotland	1217004.0	8343.0
Oxford University Press	2012	University of Ulster	5988170.68	31129.62
Oxford University Press	2012	University of Wales Trinity St David	840554.0	7769.0
Oxford University Press	2012	University of Warwick	8166941.54	39636.0
Oxford University Press	2012	University of West London	61817.41	4326.88
Oxford University Press	2012	University of Westminster	2397389.0	28569.0
Oxford University Press	2012	University of Winchester	953812.42	5626.71
Oxford University Press	2012	University of Wolverhampton	45711.0	0.0
Oxford University Press	2012	University of Worcester	77102.31	0.0
Oxford University Press	2012	University of York	6142532.23	29690.54
Oxford University Press	2012	York St John University	769711.0	11018.02
Oxford University Press	2013	University of Aberdeen	7799674.85	43083.84
Oxford University Press	2013	Abertay University	158525.13	0.0
Oxford University Press	2013	Aberystwyth University	3429443.4	22613.74
Oxford University Press	2013	Anglia Ruskin University	1554538.0	10606.0
Oxford University Press	2013	Arts University Bournemouth	35277.24	413.28
Oxford University Press	2013	Aston University	1313204.14	258.0
Oxford University Press	2013	Bangor University	3733773.28	22866.08
Oxford University Press	2013	University of Bath	6288549.33	25708.0
Oxford University Press	2013	Bath Spa University	53002.86	247.3
Oxford University Press	2013	University of Bedfordshire	1509432.31	7793.89
Oxford University Press	2013	Birkbeck, University of London	1665975.0	14989.0
Oxford University Press	2013	University of Birmingham	10094024.95	63444.03
Oxford University Press	2013	Birmingham City University	559587.33	7708.84
Oxford University Press	2013	Bishop Grosseteste University	207036.0	367.0
Oxford University Press	2013	University of Bolton	987137.28	8128.43
Oxford University Press	2013	Bournemouth University	1955288.0	9684.0
Oxford University Press	2013	University of Brighton	1997605.41	12285.0
Oxford University Press	2013	University of Bristol	11127190.09	69378.85
Oxford University Press	2013	Brunel University	3752380.03	6061.86
Oxford University Press	2013	Buckinghamshire New University	359252.0	5351.0
Oxford University Press	2013	University of Cambridge	13893689.05	40620.0
Oxford University Press	2013	Canterbury Christ Church University	1502271.56	10830.91
Oxford University Press	2013	Cardiff University	9426730.95	66346.0
Oxford University Press	2013	Cardiff Metropolitan University	1272353.2	6608.33
Oxford University Press	2013	University of Central Lancashire	2303359.83	22213.82
Oxford University Press	2013	University of Chichester	253687.69	1644.61
Oxford University Press	2013	City University London	2461142.1	22071.0
Oxford University Press	2013	Courtauld Institute of Art	10307.27	709.2
Oxford University Press	2013	Coventry University	1787323.58	5855.95
Oxford University Press	2013	Cranfield University	2677876.22	1291.96
Oxford University Press	2013	University of Cumbria	441828.01	2405.73
Oxford University Press	2013	De Montfort University	1712913.31	15321.36
Oxford University Press	2013	University of Derby	987335.2	10161.23
Oxford University Press	2013	University of Dundee	4727771.51	35086.12
Oxford University Press	2013	Durham University	6648315.01	44790.0
Oxford University Press	2013	University of East Anglia	5242999.3	41732.0
Oxford University Press	2013	University of East London	1577189.79	10305.91
Oxford University Press	2013	University of Edinburgh	9501214.15	62811.0
Oxford University Press	2013	Edinburgh Napier University	1771566.26	11882.6
Oxford University Press	2013	University of Essex	1796512.34	
Oxford University Press	2013	University of Exeter	4118935.41	39512.0
Oxford University Press	2013	Falmouth University	160054.73	1664.0
Oxford University Press	2013	University of Glasgow	9830218.57	65026.93
Oxford University Press	2013	Glasgow Caledonian University	2819814.47	17353.3
Oxford University Press	2013	University of Gloucestershire	279285.8	850.72
Oxford University Press	2013	Glyndŵr University	263659.0	5969.0
Oxford University Press	2013	Goldsmiths, University of London	897725.19	6160.66
Oxford University Press	2013	University of Greenwich	1039890.57	296.0
Oxford University Press	2013	Harper Adams University	623866.99	3481.57
Oxford University Press	2013	Heriot-Watt University	2842128.23	11855.4
Oxford University Press	2013	University of Hertfordshire	2014692.53	39575.28
Oxford University Press	2013	Heythrop College	8760.0	445.0
Oxford University Press	2013	University of Huddersfield	577676.67	96.0
Oxford University Press	2013	University of Hull	3661245.7	20571.84
Oxford University Press	2013	Imperial College London	10428867.31	47948.96
Oxford University Press	2013	Institute of Cancer Research	1058332.0	12067.04
Oxford University Press	2013	Institute of Education, University of London	1073116.0	7514.0
Oxford University Press	2013	Keele University	2048483.59	21280.0
Oxford University Press	2013	University of Kent	2126624.12	0.0
Oxford University Press	2013	King's College London	8416682.2	65203.2
Oxford University Press	2013	Kingston University	2156783.52	17640.73
Oxford University Press	2013	Lancaster University	4333552.0	29596.0
Oxford University Press	2013	University of Leeds	8418576.0	68248.0
Oxford University Press	2013	Leeds College of Art	5225.71	199.14
Oxford University Press	2013	Leeds Beckett University (formerly Leeds Metropolitan University)	1918749.01	11879.19
